,id,title,is_succeeded,start_date,close_date,expected_return,expected_risk,expert_id,symbol_id,should_buy,profit
4977,5412,,1,2018-07-16,2018-08-13,44.96,-29.64,79,40,0,25.04
4978,5812,,1,2018-04-04,2018-08-13,22.84,-17.49,79,40,0,17.47
4979,5860,,1,2018-03-28,2018-08-12,17.01,-21.35,79,40,0,17.01
4980,6395,,1,2018-05-08,2018-06-24,32.58,-30.98,81,40,0,32.58
4981,6399,,1,2018-05-07,2018-06-25,35.31,-24.89,81,40,0,35.31
4982,6414,,1,2018-05-06,2018-06-24,36.17,-23.23,81,40,0,36.17
4983,6574,,0,2018-04-21,2018-05-01,21.53,-13.56,81,40,0,-13.16
4984,6575,,0,2018-04-21,2018-05-01,21.53,-13.56,81,40,0,-13.16
4985,6761,,1,2018-03-26,2018-09-05,57.59,-30.53,81,40,0,57.59
4986,6762,,1,2018-03-26,2018-09-05,57.64,-30.5,81,40,0,57.64
4987,6818,,1,2018-03-18,2018-09-05,54.57,-29.46,81,40,0,54.57
4988,6996,,1,2018-01-17,2018-08-20,50.66,-27.58,81,40,0,48.34
4989,7027,,1,2018-01-08,2018-09-05,77.33,-30.99,81,40,0,77.33
4990,7061,,1,2017-12-24,2018-08-20,70.66,-31.01,81,40,0,69.58
4991,7127,,1,2017-12-02,2018-08-20,78.84,-30.99,81,40,0,74.99
4992,7159,,1,2017-11-21,2018-08-20,83.78,-31.01,81,40,0,81.5
4993,7747,,1,2018-05-06,2018-06-24,28.97,-19.33,80,40,0,28.97
4994,7748,,1,2018-05-06,2018-06-24,32.47,-19.33,80,40,0,32.47
4995,7886,,1,2018-04-22,2018-06-25,26.92,-15.34,80,40,0,26.92
4996,7887,,1,2018-04-22,2018-06-25,26.92,-15.34,80,40,0,26.92
4997,8110,,1,2018-03-26,2018-09-05,56.59,-30.48,80,40,0,56.59
4998,8111,,1,2018-03-26,2018-09-05,56.34,-30.48,80,40,0,56.34
4999,8168,,1,2018-03-18,2018-09-05,54.71,-29.43,80,40,0,54.71
5000,8877,,1,2018-07-16,2018-08-13,44.96,-29.64,78,40,0,25.04
5001,9937,,1,2018-05-06,2018-06-24,32.75,-23.86,84,40,0,32.75
5002,9938,,1,2018-05-06,2018-06-24,34.07,-23.1,84,40,0,34.07
5003,10078,,1,2018-04-22,2018-06-25,26.92,-15.34,84,40,0,26.92
5004,10079,,1,2018-04-22,2018-06-25,26.92,-15.34,84,40,0,26.92
5005,10300,,1,2018-03-26,2018-08-20,53.98,-30.42,84,40,0,50.99
5006,10301,,1,2018-03-26,2018-08-20,54.88,-30.42,84,40,0,50.99
5007,10358,,1,2018-03-18,2018-09-05,53.32,-29.49,84,40,0,53.32
5008,10550,,1,2018-01-17,2018-08-20,48.0,-24.33,84,40,0,48.0
5009,10576,,1,2018-01-09,2018-08-20,72.23,-31.01,84,40,0,69.58
5010,10598,,1,2017-12-31,2018-08-20,84.74,-29.5,84,40,0,83.57
5011,10620,,1,2017-12-23,2018-08-20,68.16,-31.0,84,40,0,67.75
5012,10682,,1,2017-12-02,2018-08-20,75.42,-30.99,84,40,0,74.99
5013,10714,,1,2017-11-21,2018-08-20,76.64,-31.01,84,40,0,76.64
5014,10947,,1,2017-08-28,2018-08-18,44.14,-21.29,84,40,0,44.14
5015,10991,,1,2017-08-13,2018-08-16,37.58,-17.91,84,40,0,37.58
5016,11033,,0,2017-07-30,2017-09-06,15.24,-4.68,84,40,0,-8.0
5017,11102,,1,2017-07-08,2017-12-28,28.63,-12.12,84,40,0,14.18
5018,11289,,1,2017-04-23,2018-08-14,29.33,-6.25,84,40,0,27.42
5019,11614,,0,2016-11-21,2016-11-29,10.46,-3.86,84,40,0,-3.86
5020,11783,,1,2017-12-02,2018-01-30,63.21,-31.0,71,40,0,23.14
5021,12312,,1,2017-12-10,2018-08-20,65.67,-30.98,73,40,0,65.67
5022,12925,,1,2018-05-06,2018-06-24,32.8,-24.55,82,40,0,32.8
5023,12926,,1,2018-05-06,2018-06-24,32.8,-24.55,82,40,0,32.8
5024,12935,,1,2018-05-06,2018-06-25,38.39,-24.35,82,40,0,38.39
5025,13066,,1,2018-04-22,2018-06-25,28.17,-15.34,82,40,0,28.17
5026,13067,,1,2018-04-22,2018-06-25,28.17,-15.34,82,40,0,28.17
5027,13272,,1,2018-03-27,2018-09-05,56.52,-30.68,82,40,0,56.52
5028,13273,,1,2018-03-27,2018-09-05,56.47,-31.0,82,40,0,56.47
5029,13340,,1,2018-03-19,2018-09-05,55.93,-30.99,82,40,0,55.93
5030,13521,,1,2018-01-17,2018-08-20,47.41,-27.51,82,40,0,47.41
5031,13545,,1,2018-01-09,2018-08-20,70.61,-31.01,82,40,0,67.98
5032,13568,,1,2017-12-31,2018-08-20,84.74,-29.58,82,40,0,83.57
5033,13591,,1,2017-12-23,2018-08-20,69.56,-30.98,82,40,0,67.46
5034,13654,,1,2017-12-02,2018-08-20,77.19,-30.99,82,40,0,74.99
5035,13687,,1,2017-11-21,2018-08-20,80.86,-31.01,82,40,0,80.86
5036,13870,,1,2017-08-30,2018-08-18,42.72,-20.28,82,40,0,42.72
5037,13923,,0,2017-08-05,2017-09-06,17.81,-5.95,82,40,0,-8.59
5038,14098,,1,2017-05-09,2018-09-13,16.66,-6.87,82,40,0,87.27
5039,14128,,1,2017-04-28,2018-08-16,27.64,-9.54,82,40,0,27.64
5040,14315,,1,2017-04-29,2019-05-25,7.64,-5.24,58,40,0,278.67
5041,14606,,1,2016-09-09,2016-09-14,7.99,-13.09,40,40,0,7.99
5042,16196,,0,2018-01-30,2018-04-24,38.48,-17.34,35,40,0,-17.34
5043,16201,,0,2018-01-21,2018-04-24,44.21,-13.9,35,40,0,-13.9
5044,16213,,1,2018-01-08,2018-08-12,30.31,-18.97,35,40,0,30.31
5045,16364,,1,2017-09-23,2018-02-19,34.62,-17.91,1,40,0,14.06
5046,16527,,1,2016-09-06,2016-09-14,16.57,-31.01,47,40,0,16.57
5047,587,,1,2017-05-29,2017-09-24,87.47,-18.96,65,41,0,45.34
5048,1162,,1,2018-04-09,2018-08-25,23.71,-11.56,76,41,0,23.71
5049,1224,,1,2017-12-25,2018-02-26,23.75,-11.27,76,41,0,9.77
5050,1527,,1,2017-02-01,2017-02-20,4.43,-4.26,76,41,0,3.13
5051,1568,,1,2017-01-07,2018-09-16,28.09,-11.92,76,41,0,28.09
5052,1689,,1,2016-07-20,2016-07-24,5.05,-5.46,76,41,0,5.05
5053,2262,,1,2017-10-22,2018-10-07,131.53,-31.0,72,41,0,14.76
5054,2279,,1,2017-10-02,2019-03-04,164.71,-30.99,72,41,0,20.4
5055,2295,,1,2017-09-19,2018-10-07,153.06,-31.0,72,41,0,21.35
5056,2313,,1,2017-09-11,2017-11-06,99.0,-31.0,72,41,0,20.63
5057,2578,,1,2018-04-30,2018-05-15,9.48,-5.17,77,41,0,2.26
5058,2609,,1,2017-12-13,2018-09-23,46.12,-27.38,77,41,0,46.12
5059,2634,,1,2017-10-03,2018-10-07,163.04,-31.0,77,41,0,18.44
5060,2643,,1,2017-09-26,2019-03-04,100.35,-31.04,77,41,0,13.98
5061,2658,,1,2017-09-18,2018-10-07,160.98,-30.97,77,41,0,21.25
5062,2673,,1,2017-09-11,2017-11-06,158.25,-31.0,77,41,0,22.88
5063,3819,,1,2018-06-24,2018-09-22,49.3,-30.95,83,41,0,49.3
5064,3820,,1,2018-06-24,2018-09-22,49.3,-30.95,83,41,0,49.3
5065,4223,,1,2018-04-03,2018-09-26,60.95,-31.01,83,41,0,60.95
5066,4276,,1,2018-03-26,2018-10-05,61.88,-30.58,83,41,0,61.88
5067,4277,,1,2018-03-26,2018-10-05,61.04,-30.51,83,41,0,61.04
5068,4343,,1,2018-03-17,2018-09-23,57.05,-29.24,83,41,0,57.05
5069,4622,,1,2017-12-10,2019-03-26,79.0,-31.14,83,41,0,79.0
5070,4681,,1,2017-11-20,2019-05-06,91.2,-30.91,83,41,0,91.2
5071,4708,,0,2017-11-11,2018-05-06,72.62,-31.02,83,41,0,-34.51
5072,4883,,1,2017-09-05,2017-09-18,29.89,-8.85,83,41,0,29.89
5073,4934,,1,2017-08-16,2017-09-23,42.64,-12.04,83,41,0,42.64
5074,4985,,0,2017-07-23,2017-08-13,26.93,-3.98,83,41,0,-6.33
5075,6294,,1,2018-06-25,2018-09-22,53.54,-31.05,81,41,0,53.54
5076,6307,,1,2018-06-24,2018-09-22,48.94,-30.98,81,41,0,48.94
5077,6308,,1,2018-06-24,2018-09-22,48.94,-30.98,81,41,0,48.94
5078,6703,,1,2018-04-03,2018-10-05,63.19,-31.01,81,41,0,63.19
5079,6711,,1,2018-04-03,2018-09-26,60.95,-31.01,81,41,0,60.95
5080,6822,,1,2018-03-17,2018-09-26,61.44,-29.24,81,41,0,61.44
5081,7099,,1,2017-12-11,2019-05-06,115.82,-30.82,81,41,0,115.82
5082,7162,,1,2017-11-20,2019-05-06,91.52,-30.96,81,41,0,91.52
5083,7185,,0,2017-11-11,2018-05-06,74.95,-31.02,81,41,0,-34.51
5084,7358,,1,2019-01-05,2019-03-10,86.05,-21.86,46,41,0,24.39
5085,7361,,1,2019-01-05,2019-05-19,93.24,-21.86,46,41,0,93.24
5086,7625,,1,2018-06-25,2018-09-22,55.73,-31.0,80,41,0,55.73
5087,7642,,1,2018-06-24,2018-09-22,48.12,-30.98,80,41,0,48.12
5088,8040,,1,2018-04-04,2018-09-26,59.67,-30.31,80,41,0,59.67
5089,8101,,1,2018-03-27,2018-09-26,60.95,-30.39,80,41,0,60.95
5090,8102,,1,2018-03-27,2018-09-26,60.95,-30.39,80,41,0,60.95
5091,8125,,1,2018-03-25,2018-10-05,60.56,-30.52,80,41,0,60.56
5092,8170,,1,2018-03-17,2018-09-23,57.71,-29.36,80,41,0,57.71
5093,8765,,1,2017-07-09,2017-09-11,29.68,-5.54,62,41,0,28.65
5094,9222,,1,2017-12-17,2018-09-11,15.79,-17.79,78,41,0,15.79
5095,9270,,1,2017-11-21,2018-09-16,9.91,-28.49,78,41,0,9.91
5096,9450,,1,2017-08-21,2017-09-19,32.83,-20.7,78,41,0,31.44
5097,9549,,1,2018-02-10,2018-02-26,21.21,-10.67,63,41,0,16.95
5098,9822,,1,2018-06-26,2018-09-22,57.41,-30.59,84,41,0,57.41
5099,10229,,1,2018-04-04,2018-09-26,60.26,-30.35,84,41,0,60.26
5100,10288,,1,2018-03-27,2018-10-05,63.87,-30.34,84,41,0,63.87
5101,10289,,1,2018-03-27,2018-10-05,63.19,-30.39,84,41,0,63.19
5102,10312,,1,2018-03-25,2018-10-05,60.56,-30.52,84,41,0,60.56
5103,10363,,1,2018-03-16,2018-09-22,46.69,-24.53,84,41,0,46.69
5104,10658,,1,2017-12-10,2019-05-06,117.91,-31.11,84,41,0,117.91
5105,10706,,1,2017-11-25,2019-05-12,95.27,-30.8,84,41,0,95.27
5106,10737,,1,2017-11-14,2019-05-06,86.59,-31.1,84,41,0,86.59
5107,10922,,1,2017-09-05,2017-09-25,40.55,-13.03,84,41,0,40.55
5108,10982,,1,2017-08-16,2017-09-27,37.88,-12.11,84,41,0,50.11
5109,11016,,1,2017-08-06,2017-09-27,31.27,-11.05,84,41,0,42.91
5110,11062,,0,2017-07-22,2017-08-14,23.32,-3.7,84,41,0,-4.89
5111,12809,,1,2018-06-25,2018-09-22,54.91,-31.0,82,41,0,54.91
5112,12818,,1,2018-06-24,2018-09-22,48.94,-30.98,82,41,0,48.94
5113,12819,,1,2018-06-24,2018-09-22,48.94,-30.98,82,41,0,48.94
5114,13228,,1,2018-04-03,2018-09-24,55.92,-31.04,82,41,0,55.92
5115,13236,,1,2018-04-03,2018-09-26,59.18,-31.04,82,41,0,59.18
5116,13299,,1,2018-03-25,2018-09-26,56.77,-30.58,82,41,0,56.77
5117,13348,,1,2018-03-16,2018-09-22,51.98,-29.16,82,41,0,51.98
5118,13630,,1,2017-12-10,2019-03-26,79.0,-31.14,82,41,0,79.0
5119,13690,,1,2017-11-20,2019-05-06,91.52,-30.96,82,41,0,91.52
5120,13715,,0,2017-11-11,2018-05-06,73.08,-31.02,82,41,0,-34.51
5121,13857,,1,2017-09-06,2017-09-27,49.3,-13.82,82,41,0,35.27
5122,13898,,1,2017-08-16,2017-09-18,37.12,-12.49,82,41,0,37.12
5123,13947,,0,2017-07-23,2017-08-13,16.02,-3.65,82,41,0,-6.53
5124,14192,,0,2017-12-27,2018-01-02,11.95,-9.8,39,41,0,-9.8
5125,14283,,1,2017-07-01,2017-09-16,13.98,-5.76,58,41,0,32.56
5126,14650,,1,2018-02-07,2018-09-22,39.21,-20.86,19,41,0,39.21
5127,14819,,1,2017-06-06,2018-08-21,18.61,-3.28,43,41,0,18.61
5128,15405,,1,2016-01-12,2016-02-13,20.73,-9.69,56,41,0,33.34
5129,15406,,0,2015-12-11,2016-01-12,17.68,-10.89,56,41,0,-3.52
5130,16029,,1,2017-06-06,2017-07-22,12.63,-3.27,25,41,0,6.84
5131,16477,,0,2018-02-25,2018-05-06,13.75,-22.53,27,41,0,-22.53
5132,16809,,0,2016-03-12,2016-04-13,14.21,-4.36,2,41,0,-4.36
5133,16851,,0,2017-01-01,2017-01-02,10.57,-3.47,14,41,0,-3.47
5134,16897,,0,2018-02-25,2018-08-04,63.25,-27.96,48,41,0,-19.73
5135,628,,1,2017-04-22,2019-05-02,127.7,-31.06,65,42,0,175.76
5136,1069,,1,2016-11-14,2019-05-25,22.48,-10.74,24,42,0,84.62
5137,1089,,1,2016-04-10,2016-04-13,7.18,-6.33,24,42,0,7.18
5138,1210,,0,2017-12-30,2018-01-20,30.79,-10.67,76,42,0,-10.67
5139,1250,,0,2017-11-25,2017-12-25,29.93,-10.98,76,42,0,-10.98
5140,1330,,0,2017-08-02,2017-10-11,13.4,-8.62,76,42,0,-7.44
5141,1341,,0,2017-07-18,2017-12-30,16.39,-8.82,76,42,0,-8.82
5142,1365,,1,2017-05-22,2019-05-25,12.24,-7.23,76,42,0,200.81
5143,1411,,1,2017-04-25,2019-05-25,12.38,-7.57,76,42,0,171.76
5144,1423,,1,2017-04-18,2017-04-23,12.65,-9.46,76,42,0,5.17
5145,1509,,1,2017-02-08,2017-03-28,10.97,-8.11,76,42,0,14.19
5146,1563,,1,2017-01-10,2017-03-28,18.9,-12.17,76,42,0,7.23
5147,1564,,1,2017-01-10,2017-03-28,18.9,-12.17,76,42,0,7.23
5148,2996,,0,2017-03-27,2017-09-15,40.84,-14.31,77,42,0,-8.95
5149,3114,,1,2016-08-29,2016-08-30,2.88,-5.31,77,42,0,2.88
5150,3193,,1,2018-05-07,2018-09-27,112.66,-29.2,75,42,0,112.66
5151,3515,,1,2017-05-07,2019-04-10,46.18,-16.96,75,42,0,95.71
5152,4023,,1,2018-04-28,2018-09-16,56.97,-30.96,83,42,0,56.97
5153,4024,,1,2018-04-28,2018-09-16,56.97,-30.96,83,42,0,56.97
5154,4170,,1,2018-04-09,2018-09-16,63.03,-30.49,83,42,0,63.03
5155,4175,,1,2018-04-09,2018-09-22,62.88,-30.29,83,42,0,62.88
5156,4319,,1,2018-03-25,2018-09-22,55.18,-29.76,83,42,0,55.18
5157,4320,,1,2018-03-25,2018-09-22,59.26,-29.43,83,42,0,59.26
5158,4364,,1,2018-03-10,2018-09-27,68.69,-29.9,83,42,0,68.69
5159,4766,,0,2017-10-15,2018-04-24,79.6,-31.0,83,42,0,-35.78
5160,4821,,0,2017-10-02,2018-01-03,50.59,-19.17,83,42,0,-18.48
5161,4858,,0,2017-09-16,2018-01-03,48.57,-18.94,83,42,0,-18.94
5162,4922,,0,2017-08-22,2018-01-03,49.44,-16.92,83,42,0,-16.22
5163,5010,,1,2017-07-10,2019-04-17,35.57,-16.34,83,42,0,149.38
5164,5097,,1,2017-05-21,2019-04-17,20.13,-7.95,83,42,0,151.31
5165,5265,,1,2018-10-31,2018-11-24,20.21,-17.66,7,42,0,36.27
5166,5463,,1,2018-06-20,2018-09-14,31.53,-28.71,79,42,0,31.53
5167,5495,,1,2018-06-02,2018-09-09,12.5,-29.31,79,42,0,12.5
5168,5518,,1,2018-05-27,2018-09-14,34.46,-27.1,79,42,0,34.46
5169,6501,,1,2018-04-28,2018-09-16,56.58,-30.96,81,42,0,56.58
5170,6502,,1,2018-04-28,2018-09-16,56.58,-30.96,81,42,0,56.58
5171,6655,,1,2018-04-09,2018-09-22,59.67,-30.46,81,42,0,59.67
5172,6656,,1,2018-04-09,2018-09-22,61.5,-30.29,81,42,0,61.5
5173,6798,,1,2018-03-25,2018-09-22,59.14,-29.43,81,42,0,59.14
5174,6799,,1,2018-03-25,2018-09-22,58.24,-29.34,81,42,0,58.24
5175,6834,,1,2018-03-13,2018-09-22,59.69,-29.6,81,42,0,59.69
5176,7501,,1,2019-05-04,2019-06-11,34.69,-18.76,80,42,0,34.69
5177,7840,,1,2018-04-28,2018-09-16,57.03,-30.92,80,42,0,57.03
5178,7841,,1,2018-04-28,2018-09-16,57.03,-30.92,80,42,0,57.03
5179,8010,,1,2018-04-08,2018-09-22,63.33,-30.38,80,42,0,63.33
5180,8011,,1,2018-04-08,2018-09-22,63.33,-30.38,80,42,0,63.33
5181,8148,,1,2018-03-25,2018-09-22,60.23,-30.16,80,42,0,60.23
5182,8149,,1,2018-03-25,2018-09-22,56.9,-29.22,80,42,0,56.9
5183,8187,,1,2018-03-12,2018-09-22,54.06,-29.43,80,42,0,54.06
5184,8352,,1,2017-09-01,2019-05-25,27.06,-15.44,74,42,0,215.62
5185,8555,,1,2017-06-04,2019-05-25,29.19,-5.43,74,42,0,220.88
5186,8735,,1,2017-08-28,2019-05-11,19.93,-25.79,62,42,0,220.76
5187,8918,,1,2018-05-27,2018-12-29,33.8,-21.46,78,42,0,80.61
5188,9553,,1,2018-02-06,2019-05-25,23.1,-11.07,63,42,0,316.98
5189,9596,,1,2017-03-13,2019-05-25,16.83,-9.64,63,42,0,213.05
5190,9600,,1,2017-03-10,2017-03-13,11.28,-6.26,63,42,0,2.42
5191,10037,,1,2018-04-28,2018-09-15,55.93,-30.96,84,42,0,55.93
5192,10038,,1,2018-04-28,2018-09-15,55.93,-30.96,84,42,0,55.93
5193,10199,,1,2018-04-08,2018-09-22,61.55,-30.38,84,42,0,61.55
5194,10200,,1,2018-04-08,2018-09-22,61.55,-30.38,84,42,0,61.55
5195,10335,,1,2018-03-25,2018-09-22,61.45,-30.16,84,42,0,61.45
5196,10336,,1,2018-03-25,2018-09-22,58.95,-29.64,84,42,0,58.95
5197,10381,,1,2018-03-10,2018-09-27,67.54,-29.4,84,42,0,67.54
5198,10803,,0,2017-10-15,2018-04-24,77.0,-31.0,84,42,0,-36.21
5199,10857,,0,2017-10-02,2018-01-03,51.84,-18.09,84,42,0,-18.09
5200,10876,,0,2017-09-23,2018-01-03,47.3,-19.64,84,42,0,-19.64
5201,10902,,0,2017-09-13,2018-01-03,44.17,-19.01,84,42,0,-19.01
5202,10929,,0,2017-09-03,2018-01-03,46.44,-17.73,84,42,0,-17.73
5203,10967,,0,2017-08-21,2018-01-03,41.09,-15.74,84,42,0,-15.74
5204,11067,,1,2017-07-19,2019-04-16,36.53,-10.31,84,42,0,159.54
5205,11091,,1,2017-07-10,2019-04-16,35.57,-16.34,84,42,0,142.22
5206,11182,,1,2017-05-30,2019-04-16,27.06,-15.44,84,42,0,158.12
5207,13023,,1,2018-04-28,2018-09-16,57.03,-30.79,82,42,0,57.03
5208,13024,,1,2018-04-28,2018-09-16,57.03,-30.79,82,42,0,57.03
5209,13184,,1,2018-04-08,2018-09-22,63.33,-30.38,82,42,0,63.33
5210,13185,,1,2018-04-08,2018-09-22,63.33,-30.38,82,42,0,63.33
5211,13321,,1,2018-03-25,2018-09-22,59.34,-30.07,82,42,0,59.34
5212,13322,,1,2018-03-25,2018-09-22,58.05,-29.31,82,42,0,58.05
5213,13367,,1,2018-03-11,2018-09-22,55.95,-29.05,82,42,0,55.95
5214,13774,,0,2017-10-15,2018-04-24,75.17,-31.0,82,42,0,-36.21
5215,13817,,0,2017-10-02,2018-01-03,51.58,-18.24,82,42,0,-18.24
5216,13842,,0,2017-09-16,2018-01-03,44.54,-18.8,82,42,0,-18.8
5217,13974,,1,2017-07-10,2019-04-16,35.57,-16.34,82,42,0,142.22
5218,14035,,1,2017-05-31,2019-04-16,19.27,-6.47,82,42,0,159.54
5219,14062,,1,2017-05-21,2019-04-16,16.01,-7.95,82,42,0,144.1
5220,14265,,1,2017-09-25,2019-05-25,46.51,-9.83,58,42,0,219.99
5221,14558,,0,2016-10-30,2018-01-02,7.01,-6.47,8,42,0,-6.47
5222,14794,,0,2017-07-11,2017-10-09,43.0,-13.0,43,42,0,-14.2
5223,14816,,1,2017-06-07,2019-05-25,35.23,-9.98,43,42,0,235.81
5224,14918,,1,2017-09-26,2019-05-25,42.68,-11.16,55,42,0,218.23
5225,14966,,1,2017-05-13,2019-05-25,45.48,-14.31,34,42,0,190.95
5226,15943,,1,2018-02-10,2018-09-14,15.7,-31.02,38,42,0,15.7
5227,16721,,0,2017-11-20,2018-01-21,63.54,-29.45,26,42,0,-29.45
5228,714,,0,2018-09-22,2018-10-27,48.68,-21.38,61,43,0,-21.38
5229,761,,1,2017-11-01,2017-12-24,32.89,-24.48,61,43,0,20.11
5230,1117,,1,2019-06-15,2019-06-26,9.5,-9.06,76,43,0,9.5
5231,1150,,1,2019-05-14,2019-06-10,17.78,-10.78,76,43,0,17.78
5232,1251,,1,2017-11-25,2017-12-26,33.61,-12.53,76,43,0,12.26
5233,1262,,1,2017-11-07,2017-12-25,19.98,-10.26,76,43,0,13.82
5234,1414,,1,2017-04-23,2019-05-25,16.8,-11.02,76,43,0,47.65
5235,1559,,1,2017-01-13,2017-02-01,18.81,-11.65,76,43,0,11.17
5236,1582,,1,2016-12-13,2017-02-01,24.63,-11.46,76,43,0,5.46
5237,1641,,0,2016-08-18,2016-09-30,22.29,-6.89,76,43,0,-1.06
5238,1684,,1,2016-07-20,2016-11-01,19.25,-6.07,76,43,0,3.34
5239,1871,,1,2017-12-26,2019-04-17,36.89,-30.99,68,43,0,22.65
5240,1959,,1,2019-05-19,2019-09-11,43.28,-12.87,66,43,0,43.28
5241,1979,,1,2019-04-23,2019-06-11,22.28,-6.4,66,43,0,22.28
5242,2023,,1,2018-10-20,2019-04-24,53.12,-18.99,66,43,0,53.12
5243,2652,,1,2017-09-23,2018-10-07,45.94,-20.22,77,43,0,10.26
5244,3161,,1,2018-11-18,2019-04-24,56.56,-16.64,75,43,0,56.56
5245,3215,,1,2018-04-09,2019-05-25,140.55,-28.56,75,43,0,70.27
5246,3225,,1,2018-04-08,2019-05-05,98.36,-29.29,75,43,0,98.36
5247,3439,,1,2017-08-08,2017-12-12,41.68,-13.8,75,43,0,17.5
5248,3461,,1,2017-07-05,2017-07-18,16.27,-5.22,75,43,0,4.7
5249,3584,,0,2017-04-07,2019-03-17,71.65,-15.56,75,43,0,-0.24
5250,3789,,1,2018-07-01,2018-09-22,41.16,-22.01,83,43,0,41.16
5251,3790,,1,2018-07-01,2018-09-22,41.28,-21.95,83,43,0,41.28
5252,3875,,1,2018-06-10,2018-09-22,35.57,-19.03,83,43,0,35.57
5253,3876,,1,2018-06-10,2018-09-22,35.63,-19.0,83,43,0,35.63
5254,4357,,0,2018-03-12,2018-07-28,37.47,-20.29,83,43,0,-20.29
5255,4840,,0,2017-09-19,2018-07-18,35.8,-12.51,83,43,0,-12.51
5256,5112,,1,2017-05-16,2019-05-25,17.71,-5.65,83,43,0,52.86
5257,6273,,1,2018-07-01,2018-09-22,42.02,-22.53,81,43,0,42.02
5258,6274,,1,2018-07-01,2018-09-22,42.08,-22.49,81,43,0,42.08
5259,6357,,1,2018-06-10,2018-09-22,35.94,-19.49,81,43,0,35.94
5260,6358,,1,2018-06-10,2018-09-22,36.05,-19.42,81,43,0,36.05
5261,7254,,1,2018-10-21,2019-04-27,21.04,-6.08,36,43,0,46.11
5262,7353,,1,2019-01-06,2019-06-15,104.9,-18.63,46,43,0,79.13
5263,7364,,1,2019-01-02,2019-05-05,79.18,-21.72,46,43,0,79.18
5264,7389,,1,2017-10-08,2019-01-14,170.03,-26.0,46,43,0,26.47
5265,7426,,1,2018-08-07,2019-04-30,56.62,-15.04,54,43,0,114.67
5266,7449,,0,2017-09-04,2018-07-18,41.56,-8.05,54,43,0,-8.05
5267,7474,,1,2016-09-24,2019-05-25,15.8,-18.87,54,43,0,34.06
5268,7490,,1,2016-02-15,2016-02-18,4.76,-20.87,54,43,0,4.76
5269,7608,,1,2018-07-01,2018-09-22,42.23,-22.96,80,43,0,42.23
5270,7609,,1,2018-07-01,2018-09-22,42.23,-22.87,80,43,0,42.23
5271,7695,,1,2018-06-10,2018-09-22,36.3,-19.94,80,43,0,36.3
5272,7696,,1,2018-06-10,2018-09-22,36.24,-19.98,80,43,0,36.24
5273,8605,,1,2017-05-13,2019-05-25,17.93,-5.48,74,43,0,53.14
5274,8691,,1,2018-01-10,2018-09-22,18.02,-24.77,62,43,0,18.02
5275,8747,,1,2017-08-15,2018-01-21,22.96,-26.61,62,43,0,20.44
5276,8761,,0,2017-07-15,2017-08-14,15.41,-6.66,62,43,0,-7.84
5277,8987,,1,2018-03-17,2018-09-18,12.21,-25.45,78,43,0,12.21
5278,9538,,1,2018-02-21,2019-05-25,25.57,-14.18,63,43,0,52.97
5279,9662,,0,2017-02-07,2017-09-10,8.81,-10.07,63,43,0,-10.07
5280,9805,,1,2018-07-01,2018-10-05,42.7,-23.3,84,43,0,42.7
5281,9806,,1,2018-07-01,2018-10-05,42.76,-23.26,84,43,0,42.76
5282,9889,,1,2018-06-10,2018-09-22,36.95,-19.81,84,43,0,36.95
5283,9890,,1,2018-06-10,2018-09-22,36.78,-19.91,84,43,0,36.78
5284,10376,,0,2018-03-12,2018-07-28,33.58,-20.29,84,43,0,-20.29
5285,10881,,0,2017-09-19,2018-07-18,32.05,-12.33,84,43,0,-12.33
5286,11222,,1,2017-05-17,2019-04-16,14.62,-5.75,84,43,0,35.21
5287,11769,,0,2017-12-13,2018-07-25,63.17,-27.48,71,43,0,-27.48
5288,12022,,1,2018-11-20,2019-05-25,65.69,-19.52,18,43,0,59.02
5289,12026,,0,2018-11-13,2018-11-19,54.93,-11.16,18,43,0,-11.16
5290,12041,,1,2018-09-02,2019-04-24,88.76,-14.98,18,43,0,88.76
5291,12293,,1,2017-12-23,2019-05-25,54.96,-23.08,73,43,0,37.18
5292,12625,,1,2017-12-30,2019-05-25,25.24,-13.35,42,43,0,48.21
5293,12635,,1,2017-11-20,2017-12-19,91.3,-24.07,42,43,0,20.53
5294,12788,,1,2018-07-01,2018-09-22,41.76,-22.53,82,43,0,41.76
5295,12789,,1,2018-07-01,2018-09-22,41.88,-22.46,82,43,0,41.88
5296,12872,,1,2018-06-10,2018-09-22,36.53,-19.59,82,43,0,36.53
5297,12873,,1,2018-06-10,2018-09-22,36.36,-19.7,82,43,0,36.36
5298,13831,,0,2017-09-20,2018-07-23,35.11,-13.51,82,43,0,-13.51
5299,14366,,0,2017-06-20,2017-08-12,12.76,-6.18,33,43,0,-5.65
5300,14505,,1,2017-12-30,2019-05-25,23.83,-11.8,21,43,0,50.85
5301,14599,,0,2016-11-07,2016-11-12,88.15,-1.93,40,43,0,-1.93
5302,14602,,0,2016-11-04,2016-11-06,84.9,-2.71,40,43,0,-2.71
5303,14837,,1,2017-12-02,2019-02-01,75.74,-11.72,31,43,0,12.02
5304,14863,,1,2017-03-15,2017-04-10,11.78,-10.77,31,43,0,11.78
5305,14941,,1,2017-09-17,2019-05-25,39.2,-10.36,55,43,0,74.11
5306,15181,,0,2017-12-16,2018-04-09,85.73,-17.66,9,43,0,-17.66
